,beer_karma,beer_marked,join_date,location,sex,user_id,user_name
370,687,"2,333","Feb 14, 2010",Pennsylvania,Male,427655,zekeman17
371,838,"1,508","Sep 9, 2013",Virginia,Male,753017,iamjeff6
372,0,"1,495","Nov 8, 2008",North Carolina,Male,264065,ncstateplaya
373,"3,400","2,590","Dec 13, 2009",New York,Female,404079,cosmicevan
374,"4,401","3,233","Dec 15, 2015",Ohio,Male,1081399,sabtos
375,743,"2,049","Jan 24, 2014",Minnesota,Male,778000,justdoit1234
376,0,"1,521","Nov 1, 2009",Pennsylvania,Male,388470,micromaniac129
377,957,"3,989","Mar 5, 2010",Texas,Male,434771,irishcolonial
378,613,"1,900","Jul 21, 2010",Florida,Male,482597,user785335
379,518,"1,684","Jan 5, 2010",Illinois,Male,412215,ystazi
380,712,"2,539","Mar 3, 2014",New York,Male,786238,mikexw
381,661,"1,413","Apr 2, 2014",New York,Male,792027,alpacaalpaca
382,"2,505","2,409","Jan 23, 2011",Washington,Male,557154,huskyinpdx
383,630,"2,329","Apr 25, 2013",California,Male,730089,graduatedcashew
384,"5,307","4,118","Nov 22, 2011",Idaho,Male,638668,stevoj
385,0,"2,428","Jun 14, 2004",Ontario (Canada),Male,6777,viggo
386,582,"1,953","Sep 7, 2012",South Dakota,Male,693232,chucker17
387,"2,905","2,258","Jan 18, 2009",New Jersey,Male,289047,ktcamm
388,779,"2,462","Mar 22, 2009",Wisconsin,Male,311156,gotti311
389,849,"1,664","Apr 8, 2010",Illinois,Male,446307,mychalg9
390,717,"1,542","Sep 6, 2013",Wisconsin,Male,752670,hendrick24
391,578,"1,438","May 5, 2013",Georgia,Male,731440,gabrew
392,557,"1,660","Apr 26, 2014",Nevada,Male,796767,monkeybread
393,"1,017","2,756","Feb 21, 2015",Tennessee,Male,947934,zazzi82
394,574,"1,214","Jun 11, 2008",Pennsylvania,Male,227055,randylangford
395,409,"1,675","Jan 19, 2012",Pennsylvania,Male,655505,jwat
396,"1,189","2,901","Apr 24, 2012",Massachusetts,Male,673823,rjp217
397,"2,244","1,608","May 19, 2008",Illinois,Illinois,220801,homebrew311
398,817,"1,230","Sep 29, 2013",New York,Male,756447,phigg1102
399,794,"1,427","Sep 9, 2012",Massachusetts,Massachusetts,693480,fossage78
400,"1,869","1,431","Mar 14, 2007",Colorado,Male,126987,gilgarp
401,652,"2,718","Feb 14, 2011",Connecticut,Male,567313,grahuba
402,"2,345","2,888","Nov 28, 2008",Illinois,Male,271952,4daloveofstout
403,"1,257","2,279","Oct 2, 2012",North Carolina,Male,697017,rochefortchris
404,"1,506","1,578","Mar 7, 2009",Illinois,Male,305814,bnes09
405,512,"1,281","Aug 18, 2011",Indiana,Male,616701,mpayne5
406,"2,782","2,186","Jun 23, 2009",Pennsylvania,Male,343431,cpetrone84
407,0,"1,461","Jun 27, 2013",North Carolina,Male,738899,kristougher
408,807,"2,713","Jan 31, 2014",Wisconsin,Male,779364,barrelagedg
409,0,"1,542","Jun 7, 2005",North Carolina,Male,23052,metalmonk
410,"2,149","3,084","Dec 16, 2006",District of Columbia,Male,112309,yourefragile
411,869,"1,971","Oct 13, 2014",Florida,Male,877474,ickyt2012
412,354,"1,050","Jul 22, 2012",Virginia,Male,686095,tclipse
413,500,"2,141","Mar 24, 2013",Texas,Male,725361,jame515
414,"1,177","1,972","Oct 10, 2010",California,Male,512580,crob3888
415,0,"1,731","Mar 2, 2001",Kentucky,Male,42,brent
416,"2,246","1,716","Oct 14, 2009",Minnesota,Male,381638,vette2006c5r
417,0,"1,640","Oct 18, 2003",Kentucky,Male,3331,merlin48
418,430,"1,413","Jan 23, 2013",Massachusetts,Male,714693,shehateme
419,"1,486","1,394","Apr 23, 2006",Maryland,Male,75888,gordavidson
420,547,"1,873","Oct 7, 2005",North Carolina,North Carolina,42977,jak
421,"2,503","2,170","May 22, 2007",Connecticut,Male,139656,durge
422,422,"1,153","Nov 13, 2007",Texas,Male,172151,csfcmitchell
423,"1,348","3,193","Dec 2, 2005",New Jersey,Male,52897,latarnik
424,615,"1,869","Oct 6, 2010",California,Male,511380,shoegueuze
425,0,"1,634","Apr 27, 2012",New York,Male,674254,vonnegut21
426,726,"3,590","Jun 23, 2015",Pennsylvania,Male,1003907,charlesk
427,513,"1,472","Mar 11, 2013",Connecticut,Male,722888,burkbom23
428,"3,713","2,648","Jan 21, 2008",Minnesota,Male,188598,maximum12
429,"2,616","1,887","Apr 6, 2009",Kentucky,Male,316890,woosterbill
430,766,"2,567","Jan 12, 2009",Illinois,April 6 ,286965,sparky44
431,517,"1,547","Feb 7, 2011",Minnesota,Male,563949,dheldman
432,486,"1,871","Jun 3, 2013",New York,Male,735454,joemans
433,684,"1,397","May 30, 2015",Maryland,Male,993759,biggiekrock627
434,524,"1,750","Jan 6, 2011",Massachusetts,Female,548888,kmlund
435,568,"1,627","Jun 21, 2005",Massachusetts,Male,25350,doremite
436,"1,833","1,249","Dec 22, 2006",New Jersey,Male,113255,bouleboubier
437,621,"2,107","Jan 30, 2014",New Jersey,Male,779298,artzan
438,"2,908","1,928","Nov 4, 2002",Alaska,Male,964,francisweizen
439,518,"1,560","Aug 23, 2006",Pennsylvania,Male,94003,johnehoodlum
440,"2,648","2,081","Oct 11, 2007",Pennsylvania,Male,164286,tucquan
441,553,"1,144","Jul 15, 2012",New Hampshire,Male,685075,chrisl24481
442,735,"3,081","Aug 31, 2014",Pennsylvania,Male,855500,madelf66
443,748,"1,798","Jan 11, 2001",Texas,Male,22,bkotch
444,"3,898","2,526","Jul 13, 2013",District of Columbia,Male,741623,cjgiant
445,909,"2,226","Mar 7, 2011",New York,Male,576712,alexsergio
446,"2,134","1,613","Dec 23, 2005",New York,Male,56471,kendo
447,949,"2,476","Mar 25, 2012",Illinois,Male,668657,egrace84
448,"1,489","1,775","Feb 19, 2012",New Hampshire,Male,660521,scaryed
449,0,"1,569","Oct 6, 2005",Ohio,Male,42797,tyrawlings
450,"5,726","3,956","Feb 20, 2009",Washington,Male,300837,liquidamber
451,478,"1,335","Feb 9, 2014",Indiana,Female,780981,brittanylicious
452,698,"2,555","Nov 14, 2005",Kansas,Kansas,48993,hellpop65
453,"1,528","1,536","Dec 20, 2006",Tennessee,Male,112838,rangerred
454,614,"1,738","Apr 3, 2009",Washington,Male,315779,adamostella
455,"1,558","5,967","Jun 12, 2011",Pennsylvania,Male,603945,drbier
456,"1,028","1,499","Oct 24, 2009",California,Male,385411,rollzroyce21
457,571,"1,856","Mar 7, 2010",South Carolina,Male,435592,buckyp
458,"2,035","1,494","Apr 20, 2006",District of Columbia,Male,75452,chaney
459,"1,127","2,042","Jul 25, 2007",North Carolina,Male,149604,kell50
460,468,"1,464","Apr 1, 2013",Wisconsin,Male,726607,hallertau
461,"4,245","2,549","Sep 17, 2005",Maine,Male,40193,lordofthewiens
462,"2,999","2,095","Aug 11, 2008",Louisiana,Male,241704,ronaldtheriot
463,443,"1,118","Jan 15, 2011",Minnesota,Male,552941,darthguitarhero
464,591,"1,752","Oct 31, 2013",New York,Male,761560,sonicthebeerhog
465,"1,807","1,740","Aug 7, 2002",Massachusetts,Male,601,wanderingfool
466,569,"1,989","Sep 21, 2012",Pennsylvania,Male,695283,skaboom420
467,"1,402","2,592","Jan 31, 2012",New Mexico,Male,657597,shigg85
468,540,"1,386","Apr 4, 2013",District of Columbia,Male,727066,apasternak
469,"1,219","1,544","May 13, 2011",California,Male,598324,darthkostrizer
470,"1,047","2,561","Mar 23, 2010",California,Male,441101,dertyd
471,0,"1,408","Aug 12, 2007",California,Male,152708,beerpadawan
472,"2,834","2,039","Mar 7, 2003",Minnesota,Male,1706,tavernjef
473,499,"1,310","Dec 11, 2011",New Jersey,Male,641576,chugs13
474,478,"1,393","Jun 4, 2012",Minnesota,Male,679538,josephwa
475,644,"2,163","Sep 12, 2012",Pennsylvania,Male,694043,rizzy17
476,"2,704","2,458","Apr 6, 2010",Michigan,Male,445745,stouthunter
477,0,"1,619","Dec 24, 2011",Massachusetts,Massachusetts,644926,bostonryan
478,812,"2,489","Mar 6, 2014",California,Male,786774,keananmichael5
479,"1,925","1,500","Apr 27, 2008",Minnesota,Male,215044,bsp77
480,"2,956","1,920","May 27, 2005",Missouri,Male,20741,franziskaner
481,797,"2,254","Aug 3, 2008",Massachusetts,Male,239643,trevorpost
482,"1,478","1,363","Dec 19, 2008",Ohio,Male,278486,jampics2
483,"1,324","1,243","Mar 3, 2013",Ohio,Male,721414,goblin
484,642,"1,141","Jan 9, 2013",Tennessee,Male,712111,ironchefmiyagi13
485,"4,158","3,430","Jan 13, 2005",New York,Male,13103,plaid75
486,965,"1,951","Nov 24, 2013",Maryland,Male,765932,reebtaerg
487,646,"1,481","Feb 20, 2011",Ohio,Male,569988,bt_bobandy
488,505,"1,578","May 30, 2009",Texas,Male,335252,exiled
489,589,"2,410","Oct 28, 2010",New York,Male,519375,deonreds
490,675,"1,865","Jan 15, 2009",New York,Male,288119,sirsteve42
491,0,"1,287","Oct 22, 2012",Missouri,Male,700186,eaglefan344
492,0,"1,003","Jun 4, 2009",Texas,Male,336972,deadliest
493,935,"2,009","May 14, 2013",Texas,Male,732548,can_has_beer
494,581,"1,929","Nov 21, 2010",Quebec (Canada),Male,528127,tom10101
495,802,"1,660","Mar 22, 2012",Colorado,Male,667806,kramerbarthomer
496,745,"1,132","May 2, 2010",Ohio,Male,455136,chrismon02
497,625,"1,696","Oct 18, 2009",New York,Male,383232,skibum22
498,431,"1,116","Jan 13, 2012",New York,Male,654530,1sundown2c
499,"1,807","1,309","Jan 1, 2007",New Hampshire,Male,114728,angrybabboon
500,685,"2,110","Jul 12, 2012",Pennsylvania,Male,684622,mportnoy
501,"1,388","2,846","Dec 2, 2013",Delaware,Male,767359,jmfp
502,"1,036","1,548","Mar 28, 2011",Indiana,Male,586045,barrymfburton
503,676,"1,218","Sep 15, 2012",California,Male,694513,paccamacca
504,434,847,"Oct 12, 2011",Pennsylvania,Male,626877,browniewithnuts
505,"1,661","2,084","Jun 18, 2010",New York,Male,471054,socon67
506,0,"1,350","May 15, 2010",Pennsylvania,Male,459388,twenty5
507,627,"1,889","Apr 10, 2011",Massachusetts,Male,591569,paresis
508,"3,725","2,651","Jan 15, 2004",Massachusetts,Male,4417,ppoitras
509,"1,188","1,625","Mar 5, 2010",South Carolina,Male,434909,macq32
510,516,"1,641","Aug 14, 2012",Georgia,Male,689431,keith_r
511,"4,900","3,287","Apr 28, 2010",Massachusetts,Male,453801,rudzud
512,659,"1,822","Nov 15, 2009",Ohio,Ohio,393534,masterofsparks
513,547,"1,140","Jul 31, 2009",Texas,Male,355005,phatatut
514,0,"1,638","Dec 16, 2004",Illinois,Male,11944,vancer
515,575,"1,792","Mar 3, 2009",California,Male,304516,mhaugo
516,406,"1,709","Mar 1, 2007",Pennsylvania,Pennsylvania,125106,bacher468
517,0,"1,184","Apr 17, 2014",Rhode Island,Male,795047,makemineadoublejack
518,0,"1,197","Feb 26, 2004",Missouri,Male,5045,joebobpr
519,477,"1,093","Jun 29, 2009",Virginia,Male,345001,doctorb2b
520,"2,004","1,559","Sep 13, 2008",Massachusetts,Massachusetts,249405,donkeyrunner
521,"2,057","1,473","Dec 14, 2007",Indiana,Male,179213,secondtooth
522,0,"1,022","Dec 12, 2011",Pennsylvania,Male,641774,savagepm
523,0,"1,350","Mar 10, 2007",Pennsylvania,Male,126452,oglmcdgl
524,580,"1,684","Oct 12, 2013",Louisiana,Male,758709,pens1967
525,589,"1,668","Nov 23, 2010",New York,Male,528983,jrod1969
526,"2,683","1,802","Jul 16, 2009",Ohio,Male,349757,bb1313
527,641,"2,750","Jul 8, 2012",Massachusetts,Male,684016,dizzy242
528,"1,685","1,944","Sep 2, 2007",Colorado,Male,156321,birchstick
529,0,"1,539","Dec 4, 2010",Wisconsin,Male,534024,richkrull
530,795,"1,622","Sep 3, 2011",California,Male,618956,jvillefan
531,"2,032","2,542","Jan 31, 2005",California,Male,14058,2beerdogs
532,"1,924","3,003","Apr 14, 2008",North Carolina,Male,211743,n2185
533,0,"1,155","Jan 18, 2010",Pennsylvania,Male,417017,garuda
534,0,"1,516","Nov 5, 2014",Ohio,Male,888160,bpmeyer27
535,0,"1,515","Mar 28, 2014",California,Male,791127,kevmo84
536,796,"2,736","Apr 2, 2013",Michigan,Male,726784,dangeo
537,677,"2,262","Nov 21, 2012",Nebraska,Male,704408,ristaccia
538,"1,023","2,870","Jun 24, 2013",California,Male,738555,lucnifter
539,0,"1,751","Jan 17, 2012",Washington,Washington,655295,strongaf
540,"1,808","1,232","May 15, 2003",Ohio,Male,2086,bierguy5
541,"1,357","1,768","Jul 1, 2008",Maryland,Male,231766,ckollias
542,"1,889","1,445","Nov 27, 2009",Massachusetts,Male,397706,ryan1788a5
543,590,"1,760","Mar 23, 2013",Illinois,Male,725147,bcm75
544,"2,397","1,903","Nov 28, 2012",Illinois,Male,705321,mfnmbvp
545,"3,581","1,622","Oct 7, 2002",Ohio,Male,863,brewdlyhooked13
546,544,"1,196","Apr 19, 2012",Missouri,Male,673246,freshz
547,513,"1,872","Oct 15, 2013",District of Columbia,Male,759069,moses_malone
548,516,"1,320","Nov 16, 2013",Pennsylvania,Male,764506,nonicpanic
549,516,"1,809","Oct 10, 2011",Washington,Washington,626077,yeaprolly
550,0,"1,231","Nov 14, 2012",Illinois,Male,703387,jplopez21
551,"1,269","1,430","Dec 3, 2008",Pennsylvania,Male,273469,thefightfan1
552,"1,338","1,364","Nov 24, 2009",Illinois,Male,396593,freshhawk
553,474,"1,058","Dec 11, 2012",Virginia,Male,707149,mattyb79
554,542,"1,811","Aug 12, 2010",Wyoming,Wyoming,490924,tbone1384
555,666,"1,438","Sep 5, 2011",Rhode Island,Male,619190,celtics76
556,543,"1,710","Jan 30, 2014",Pennsylvania,Male,779189,furley80
557,566,"1,551","Oct 23, 2008",Pennsylvania,Male,259898,bilco
558,467,964,"Aug 12, 2013",Kentucky,Male,748212,greasy
559,629,"1,500","Jul 24, 2012",Wisconsin,Male,686347,uwbadgerfan4life
560,"2,337","1,718","Dec 23, 2005",Ohio,Male,56472,schoolboy
561,"2,091","1,618","Jul 16, 2004",Texas,Male,7332,allengarvin
562,600,"1,277","Sep 19, 2003",Florida,Male,3001,uturn
563,"2,581","2,028","Jul 10, 2011",California,Male,609249,bucannonxc5
564,"1,842","1,305","Dec 12, 2010",Illinois,Male,537878,larryarms847
565,"2,142","5,356","Oct 22, 2013",Romania,Male,760280,dcmchew
566,472,"1,318","Oct 8, 2009",Ohio,Male,379327,scott2269
567,372,"1,327","Jan 15, 2013",Massachusetts,Male,713287,derekmorgan
568,472,"1,117","Oct 5, 2013",Michigan,Michigan,757447,gemini6
569,549,"1,747","Mar 22, 2015",Missouri,Male,962669,jcarriglio
570,538,"1,598","May 21, 2013",New Jersey,Male,733513,njbeer265
571,"1,977","1,172","Nov 13, 2007",Tennessee,Male,172264,tilley4
572,503,"1,272","Mar 15, 2011",Texas,Male,580576,brandon911
573,455,"1,893","Jan 2, 2015",Connecticut,Male,919068,uconnelmo
574,777,"2,209","Nov 20, 2012",New Jersey,Male,704171,cp45
575,629,"2,803","Jul 24, 2009",Illinois,Illinois,352725,thinwhiteduke
576,822,"1,908","May 29, 2011",Illinois,Male,601369,dexterk1
577,566,"1,823","Apr 20, 2012",Texas,Male,673344,johnbender
578,"3,808","3,123","Feb 11, 2009",Alberta (Canada),Male,297617,wordemupg
579,862,"1,751","Oct 17, 2012",Texas,Texas,699454,ilikebeer03
580,621,"1,924","Feb 21, 2014",Texas,Male,783801,domvan
581,970,"1,629","Mar 23, 2011",Michigan,Male,583847,saisonrichbiere
582,646,"1,313","Jan 25, 2014",Pennsylvania,Male,778290,yellolab2010
583,573,"1,516","Feb 7, 2013",Michigan,Male,717195,fargrow
584,595,"1,117","Aug 13, 2009",Indiana,Male,359616,lucasj82
585,"1,043","1,001","Jan 28, 2007",District of Columbia,Male,119359,soupyman10
586,"1,029","1,758","Feb 14, 2014",Colorado,Male,782297,tylerstravis
587,0,"1,541","Jul 8, 2008",Indiana,Male,233201,zombiesatemydog
588,601,"1,851","Mar 7, 2014",Massachusetts,Male,787096,masters
589,"2,133","2,143","Mar 29, 2012",Thailand,Male,670260,patre_tim
590,"1,264","1,732","May 8, 2008",Pennsylvania,Male,218028,bigmike
591,344,"1,122","Jan 19, 2013",Missouri,Male,713926,jroberts8811
592,0,"1,476","Feb 20, 2010",Georgia,Male,430116,jsanford
593,964,"2,075","Jul 13, 2014",South Carolina,Male,824885,drmindbender
594,536,"1,213","Sep 30, 2005",Missouri,Missouri,41948,thufflife
595,544,"1,813","Dec 2, 2011",Illinois,Illinois,640220,richh55
596,"2,675","2,009","Jul 30, 2003",Ohio,Male,2560,royalt
597,549,"2,078","Apr 24, 2012",Massachusetts,Male,673923,braican
598,480,"1,336","Apr 29, 2013",Massachusetts,Male,730591,jayhunter357
599,518,"1,553","Jan 15, 2010",New Mexico,New Mexico,415963,taospowder
600,998,"2,045","Nov 1, 2013",New Jersey,Male,761771,arkyvaughan
601,"2,484","2,045","Jul 9, 2014",Georgia,Male,822032,ordybill
602,"1,185","1,733","Jan 26, 2008",Missouri,Male,190158,leroybrown10
603,"2,263","1,765","Oct 7, 2005",New Jersey,Male,42949,jerzdevl2000
604,0,"1,242","Sep 2, 2008",Florida,Male,246700,campuscrew
605,821,"1,347","Oct 17, 2010",Florida,Male,515335,beer21
606,"2,693","1,877","Feb 19, 2002",Wisconsin,Wisconsin,269,cokes
607,538,"1,377","Jul 21, 2012",Ohio,Male,685942,kbrown
608,460,"1,284","Apr 10, 2011",Illinois,Male,591479,natemac13
609,669,"2,011","Jan 7, 2015",Virginia,Male,921964,cpmitchno1
610,497,"1,487","Aug 1, 2011",Michigan,Male,613245,macstinson
611,395,978,"Oct 27, 2014",New York,Male,884147,adkbeerguy
612,426,"1,175","Jun 23, 2011",Indiana,Male,606008,humanparaquat
613,508,"1,818","Mar 15, 2009",Illinois,Male,308613,oldvines
614,514,"1,230","Oct 28, 2011",New Jersey,Male,633116,mikeburd1128
615,451,"1,077","Sep 28, 2007",California,Male,161495,tbeq00
616,0,"1,601","Mar 29, 2013",Mississippi,Male,726062,volsdawg10
617,"1,359","1,319","Jan 8, 2009",Illinois,Male,285723,spdkilz
618,0,"1,316","Jul 9, 2008",Massachusetts,Massachusetts,233642,othershoe2
619,528,"1,157","Jul 18, 2014",Illinois,Male,828469,eman17
620,486,"1,555","May 19, 2010",Oregon,Male,460983,coryr
621,530,"1,278","Feb 17, 2008",New York,Male,195930,chefduff2
622,"2,077","1,261","May 21, 2010",Texas,Male,461657,alcaponejunior
623,0,"1,310","May 19, 2006",Mexico,Male,79245,bretsikkink
624,"1,580","1,434","Feb 16, 2008",Minnesota,Male,195695,jsprain1
625,0,"1,220","Sep 18, 2004",Iowa,Male,8724,bashiba
626,0,"2,079","Apr 28, 2010",South Carolina,Male,453909,thagr81us
627,0,"1,811","Sep 22, 2010",Texas,Male,505872,jheezee
628,"2,572","1,967","Mar 28, 2007",Georgia,Male,129181,gford217
629,496,"2,195","Dec 6, 2011",British Columbia (Canada),Male,640760,schopenhauerale
630,"2,442","1,647","Dec 25, 2002",Michigan,Male,1235,mitchster
631,0,"2,274","Sep 29, 2002",Arizona,Male,811,gusler
632,445,"1,340","Mar 28, 2011",Minnesota,Male,586277,bigbeers84
633,0,"1,122","Jan 20, 2012",Wisconsin,Male,655732,zachtheporter
634,"1,503","2,045","Jun 20, 2014",Maryland,Male,809673,lucular
635,"1,769","1,221","Nov 25, 2007",Illinois,Male,175008,spointon
636,"1,481","1,144","Jul 26, 2005",Ohio,Male,31081,nlmartin
637,563,"2,166","Aug 13, 2010",Missouri,Male,491440,bsuedekum
638,0,"1,124","Jan 24, 2009",New York,Male,291077,dogfishandi
639,"1,004","1,946","Aug 23, 2011",Texas,Male,617493,zonker17
640,527,"1,256","Jan 23, 2014",Sweden,Sweden,777927,psoriasaurus
641,"1,637","1,295","Dec 27, 2008",New Jersey,Male,281266,farrago
642,487,"1,542","Jul 18, 2010",Wisconsin,Male,481246,bigpoppa67
643,559,"1,464","Sep 29, 2004",Kentucky,Male,8989,magery
644,548,"1,522","May 8, 2010",Pennsylvania,Pennsylvania,457048,thebigboy
645,"1,684","1,502","Nov 12, 2003",Arkansas,Male,3615,crjmellor
646,590,"2,315","Mar 31, 2011",Illinois,Male,587717,zuidman
647,"1,729","3,267","Jul 28, 2013",Texas,Male,744514,karibourgeois
648,541,"1,885","Jan 26, 2013",Michigan,Male,715055,hardya
649,"2,347","1,961","Nov 23, 2009",Virginia,Male,396335,hattedclassic
650,0,"1,356","Jan 10, 2010",Ohio,Male,414107,seeswo
651,399,967,"Oct 2, 2013",Minnesota,Male,756945,ssippisam
652,423,"1,058","Feb 6, 2009",Kentucky,Kentucky,295549,kybeerdrinker
653,686,"1,516","Oct 30, 2004",New York,Male,9774,noelito76
654,608,"1,857","Jun 3, 2014",Texas,Male,803117,cmbeddoe7997
655,409,"1,062","Nov 20, 2011",Illinois,Male,638433,captainbearcat
656,464,"1,451","Nov 21, 2013",Alabama,Male,765524,t_hass
657,"2,039","2,411","Nov 14, 2009",Ontario (Canada),Male,393082,andrenaline
658,"1,416","1,154","Sep 20, 2006",Louisiana,Male,98898,bmwats
659,335,962,"Oct 9, 2012",Indiana,Male,698100,kyrojack
660,0,"1,763","Mar 20, 2008",New York,New York,204784,lilbeerdoctor
661,629,"2,349","May 3, 2013",California,Male,731090,akang
662,"3,870","2,072","Jun 19, 2002",Ohio,Male,487,dogbrick
663,"8,197","5,444","Mar 24, 2009",Washington,Male,311921,mactrail
664,"1,515","1,070","Mar 19, 2004",Indiana,Male,5391,ricks95
665,672,"1,714","Feb 7, 2015",Missouri,Male,940694,lemmy187
666,779,"1,845","Nov 10, 2014",Michigan,Male,890889,chuckgietzen
667,"1,626","1,295","Jun 3, 2007",Colorado,Male,141491,rye726
668,834,"2,776","Dec 20, 2011",California,Male,643011,cheapbeerbuzz
669,712,"2,190","Jul 29, 2013",Florida,Male,745061,pearlstreetbrewingco
670,650,"1,245","Mar 10, 2013",California,Male,722700,socalbeeridiot
671,472,"1,360","Jun 17, 2014",California,Male,807813,_morandi_
672,"1,533","1,043","Sep 14, 2014",New York,Male,863359,gajo74
673,596,"1,534","May 1, 2012",Michigan,Male,674840,danielr26
674,341,"1,258","Oct 24, 2013",Illinois,Male,760654,ralerwen
675,893,"2,657","Nov 30, 2008",Wisconsin,Male,272429,teamwiggum
676,"1,646","1,304","Nov 19, 2008",Ohio,Male,268260,hosehead83
677,544,"1,751","May 30, 2012",Iowa,Male,678825,durlta
678,408,"1,136","Jan 1, 2015",Pennsylvania,Male,918324,paulslazinger
679,"2,814","1,731","Jun 14, 2012",New Mexico,Male,680970,onovomexicano
680,"1,048","1,972","Jan 6, 2013",New Hampshire,Male,711682,jakerlou
681,735,"2,535","Dec 19, 2013",Pennsylvania,Male,770598,stofko1992
682,"2,492","1,820","Oct 6, 2008",Washington,Male,255457,snaotheus
683,514,"1,365","Jan 22, 2013",New Jersey,Male,714346,wonothesane42
684,712,"1,459","Feb 2, 2014",Illinois,Male,779847,andyedgar
685,"1,037","2,705","Jan 27, 2015",Minnesota,Male,934461,irun2beer
686,"1,274","1,478","May 24, 2005",Illinois,Male,20005,matjack85
687,0,"1,135","Apr 30, 2008",New York,Male,215952,bluntedboywonder
688,659,"2,191","Nov 18, 2008",Maryland,Male,267976,gatordaddy
689,"2,440","1,761","Nov 26, 2003",Florida,Male,3782,porterlambic
690,"2,156","1,405","Mar 8, 2003",Texas,Male,1712,hardtarget
691,"1,201","1,209","Sep 14, 2011",Pennsylvania,Male,620428,mikeward
692,657,"1,431","Sep 10, 2012",Florida,Male,693630,thedrizzle
693,"2,311","1,554","Mar 9, 2006",California,Male,68954,flexabull
694,"2,303","1,610","Mar 20, 2002",Texas,Texas,311,pegasus
